,userid,construction_type,tag,verb,pronoun,preposition,goal,goal_det,goal_noun,theme_type,goal_type,latitude,longitude
5131,2873716,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.5073509,-0.12775830000000002
5132,2873716,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.5073509,-0.12775830000000002
5133,2047541,it+nominal,prepositional_dative,leave,it,to,this girl,this,girl,pronominal,nominal,51.5148301840845,-0.035019094221937004
5134,2930467,it+nominal,prepositional_dative,bringing,it,to,his attention,his,attention,pronominal,nominal,53.588646,-0.654413
5135,4905248,it+nominal,prepositional_dative,leave,it,to,the dog,the,dog,pronominal,nominal,53.795984,-1.759398
5136,6048409,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.461741682642895,-0.350692092122028
5137,5241807,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.614012,-0.215913
5138,134420,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,55.458564,-4.629179
5139,2738993,it+nominal,prepositional_dative,give,it,to,your world,your,world,pronominal,nominal,52.6541454,-7.2447879
5140,5852799,it+nominal,prepositional_dative,play,it,to,my family,my,family,pronominal,nominal,53.2735021332017,-6.39952053933045
5141,581700,it+nominal,prepositional_dative,gift,it,to,my dad,my,dad,pronominal,nominal,51.5148301840845,-0.035019094221937004
5142,2141659,it+nominal,prepositional_dative,bring,it,to,your attention,your,attention,pronominal,nominal,50.82253,-0.137163
5143,1902021,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.683298,-1.505924
5144,4402620,it+nominal,prepositional_dative,give,it,to,my mum,my,mum,pronominal,nominal,53.381129,-1.470085
5145,2387280,it+nominal,prepositional_dative,deliver,it,to,your house,your,house,pronominal,nominal,55.751275981570274,-3.220528342938183
5146,3775104,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,53.723466,-1.345968
5147,3536827,it+nominal,prepositional_dative,give,it,to,my kids,my,kids,pronominal,nominal,53.18257,-0.5870959
5148,4883357,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,53.34980529999999,-6.260309700000001
5149,6455525,it+nominal,prepositional_dative,prove,it,to,the world,the,world,pronominal,nominal,51.3462419,-0.804268
5150,3515059,it+nominal,prepositional_dative,owe,it,to,our children,our,children,pronominal,nominal,53.34980529999999,-6.260309700000001
5151,4293351,it+nominal,prepositional_dative,send,it,to,my mum,my,mum,pronominal,nominal,51.454513,-2.58791
5152,2674372,it+nominal,prepositional_dative,mention,it,to,the eu,the,eu,pronominal,nominal,53.432603500000006,-1.3635008999999998
5153,4404986,it+nominal,prepositional_dative,owed,it,to,those people,those,people,pronominal,nominal,54.597285,-5.93012
5154,6416714,it+nominal,prepositional_dative,sold,it,to,the club,the,club,pronominal,nominal,51.49700116578065,-3.179799570901813
5155,5345209,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,50.82253,-0.137163
5156,1184357,it+nominal,prepositional_dative,say,it,to,their face,their,face,pronominal,nominal,51.57300817355336,-1.78568908070863
5157,5521394,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,51.1364821861986,-0.116276595778611
5158,3662523,it+nominal,prepositional_dative,given,it,to,the kids,the,kids,pronominal,nominal,54.66720162065664,-6.8135095296532775
5159,1233536,it+nominal,prepositional_dative,apply,it,to,my car,my,car,pronominal,nominal,51.4669939,-1.1853677
5160,5866264,it+nominal,prepositional_dative,lent,it,to,my mum,my,mum,pronominal,nominal,53.381129,-1.470085
5161,5866264,it+nominal,prepositional_dative,gave,it,to,my mum,my,mum,pronominal,nominal,53.381129,-1.470085
5162,6564584,it+nominal,prepositional_dative,send,it,to,my friend,my,friend,pronominal,nominal,53.81021328703704,-1.756805124331378
5163,2442860,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.76826368316689,0.106737406161327
5164,2442860,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.76826368316689,0.106737406161327
5165,2799377,it+nominal,prepositional_dative,give,it,to,your team,your,team,pronominal,nominal,51.56058668517,0.210589904164524
5166,1273721,it+nominal,prepositional_dative,give,it,to,my mum,my,mum,pronominal,nominal,51.585660666092146,-3.0258345715352486
5167,2277957,it+nominal,prepositional_dative,deliver,it,to,the door,the,door,pronominal,nominal,51.5073509,-0.12775830000000002
5168,2277957,it+nominal,prepositional_dative,deliver,it,to,the door,the,door,pronominal,nominal,51.5073509,-0.12775830000000002
5169,3064426,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,55.2082542,-2.0784138
8320,2390763,it+nominal,prepositional_dative,give,it,to,the eu,the,eu,pronominal,nominal,52.5581179,-0.1300956
5171,2823445,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.5742447,0.4856781
5172,6331693,it+nominal,prepositional_dative,pass,it,to,a team,a,team,pronominal,nominal,54.595868626946924,-5.928412535622676
5173,1976083,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.5073509,-0.12775830000000002
5174,5432539,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,55.959538,-2.984467
5175,2543828,it+nominal,prepositional_dative,order,it,to,your door,your,door,pronominal,nominal,50.840331688135606,-0.130355597369922
5176,3328308,it+nominal,prepositional_dative,give,it,to,the kids,the,kids,pronominal,nominal,53.2326344,-2.6103158
5177,5370216,it+nominal,prepositional_dative,offer,it,to,the world,the,world,pronominal,nominal,51.5073509,-0.12775830000000002
5178,5370216,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,51.5073509,-0.12775830000000002
5179,5370216,it+nominal,prepositional_dative,tweeted,it,to,the world,the,world,pronominal,nominal,51.5073509,-0.12775830000000002
5180,5370216,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,51.5073509,-0.12775830000000002
5181,2413566,it+nominal,prepositional_dative,show,it,to,my girls,my,girls,pronominal,nominal,53.99211999999999,-1.5418120000000002
5182,1563088,it+nominal,prepositional_dative,give,it,to,my dog,my,dog,pronominal,nominal,52.3277701752273,-0.611463085181287
5183,6018311,it+nominal,prepositional_dative,sent,it,to,my mum,my,mum,pronominal,nominal,51.5073509,-0.12775830000000002
5184,3260450,it+nominal,prepositional_dative,giving,it,to,his son,his,son,pronominal,nominal,51.5742447,0.4856781
5185,5820626,it+nominal,prepositional_dative,leave,it,to,the boys,the,boys,pronominal,nominal,53.3727181,-3.073754
5186,3466012,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,53.4807593,-2.2426305
5187,3466012,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,53.64579200000001,-1.7850351000000002
5188,3466012,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,53.6484109,-1.7844541
5189,1165044,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,51.5073509,-0.12775830000000002
5190,168920,it+nominal,prepositional_dative,bringing,it,to,the attention,the,attention,pronominal,nominal,53.795984,-1.759398
5191,3365882,it+nominal,prepositional_dative,explain,it,to,my friends,my,friends,pronominal,nominal,53.43300316324068,-1.366867073271774
5192,3734241,it+nominal,prepositional_dative,sent,it,to,his girlfriend,his,girlfriend,pronominal,nominal,51.50009168353514,-0.14893559343778198
8319,1457338,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,51.4568274,-0.1896638
8318,1457338,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,51.4568274,-0.1896638
5195,3062705,it+nominal,prepositional_dative,give,it,to,the kids,the,kids,pronominal,nominal,52.18139,-9.53839
5196,4096791,it+nominal,prepositional_dative,bring,it,to,our attention,our,attention,pronominal,nominal,52.282316,-1.584927
5197,1914613,it+nominal,prepositional_dative,bring,it,to,the attention,the,attention,pronominal,nominal,52.66383670000001,-8.6267343
5198,4339105,it+nominal,prepositional_dative,send,it,to,my dad,my,dad,pronominal,nominal,51.5073509,-0.12775830000000002
5199,132891,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,53.59344215513749,-2.538006563950392
5200,2263067,it+nominal,prepositional_dative,send,it,to,your friend,your,friend,pronominal,nominal,51.481581,-3.17909
5201,254808,it+nominal,prepositional_dative,gave,it,to,my mum,my,mum,pronominal,nominal,55.829856627449686,-4.509903038270664
5202,5148806,it+nominal,prepositional_dative,suggested,it,to,a family,a,family,pronominal,nominal,53.8007554,-1.5490774
5203,963359,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.895927,0.891874
5204,963359,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,55.9024,-3.643118
5205,4814140,it+nominal,prepositional_dative,brought,it,to,my attention,my,attention,pronominal,nominal,53.230688,-0.540579
5206,5374186,it+nominal,prepositional_dative,give,it,to,an eu,an,eu,pronominal,nominal,51.5123443,-0.0909852
5207,1005716,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,51.39006268354518,-0.27846359308316804
5208,6335578,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.5073509,-0.12775830000000002
5209,2430752,it+nominal,prepositional_dative,recommend,it,to,my friends,my,friends,pronominal,nominal,53.426521,-3.066215
5210,787144,it+nominal,prepositional_dative,hand,it,to,the man,the,man,pronominal,nominal,54.89370079999999,-2.9340058
5211,169953,it+nominal,prepositional_dative,send,it,to,that email,that,email,pronominal,nominal,54.97825200000001,-1.61778
5212,6409418,it+nominal,prepositional_dative,given,it,to,my mum,my,mum,pronominal,nominal,54.5772323,-2.7974835
5213,1795695,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,54.089845665606454,-0.198108578028983
5214,2085573,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,51.5073509,-0.12775830000000002
5215,6202316,it+nominal,prepositional_dative,say,it,to,their face,their,face,pronominal,nominal,52.205337,0.121817
5216,2097026,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.8724559,-0.1983957
5217,3296214,it+nominal,prepositional_dative,sold,it,to,a car,a,car,pronominal,nominal,55.07229163832919,-3.612963548322817
5218,5820757,it+nominal,prepositional_dative,sent,it,to,my boyfriend,my,boyfriend,pronominal,nominal,51.5073509,-0.12775830000000002
5219,5820757,it+nominal,prepositional_dative,sent,it,to,my boyfriend,my,boyfriend,pronominal,nominal,51.536563,0.075766
5220,4328681,it+nominal,prepositional_dative,say,it,to,her face,her,face,pronominal,nominal,51.62144,-3.943646
5221,4328681,it+nominal,prepositional_dative,say,it,to,her face,her,face,pronominal,nominal,51.62144,-3.943646
5222,4328681,it+nominal,prepositional_dative,say,it,to,her face,her,face,pronominal,nominal,53.568935,-2.885057
5223,3702672,it+nominal,prepositional_dative,says,it,to,your face,your,face,pronominal,nominal,51.5073509,-0.12775830000000002
5224,5444245,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.5073509,-0.12775830000000002
5225,5444245,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.5073509,-0.12775830000000002
5226,5444245,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.3888898,-0.1403317
5227,5444245,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.5073509,-0.12775830000000002
5228,5444245,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.5073509,-0.12775830000000002
5229,5444245,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.5073509,-0.12775830000000002
5230,5444245,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.3888898,-0.1403317
5231,5444245,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.5073509,-0.12775830000000002
5232,3204235,it+nominal,prepositional_dative,say,it,to,their face,their,face,pronominal,nominal,52.486243,-1.890401
5233,2125598,it+nominal,prepositional_dative,show,it,to,the world,the,world,pronominal,nominal,51.5073509,-0.12775830000000002
5234,5955515,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.5424361831868,-0.15940259311419194
5235,6401850,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,55.953252,-3.188267
5236,6401850,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,55.458564,-4.629179
5237,6401850,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,55.623728,-2.814449
5238,6401850,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,55.240164,-4.8542179
5239,6401850,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,55.240164,-4.8542179
5240,4523317,it+nominal,prepositional_dative,leave,it,to,the club,the,club,pronominal,nominal,50.768035,0.29047199999999995
5241,2957223,it+nominal,prepositional_dative,show,it,to,the players,the,players,pronominal,nominal,51.81846,-0.358953
5242,3791973,it+nominal,prepositional_dative,describing,it,to,my kids,my,kids,pronominal,nominal,55.864237,-4.251806
5243,4780618,it+nominal,prepositional_dative,send,it,to,my dad,my,dad,pronominal,nominal,52.4750743,-1.8298330000000005
5244,628079,it+nominal,prepositional_dative,presenting,it,to,a man,a,man,pronominal,nominal,51.37964917145402,-2.366932577486203
5245,2544390,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.8642449,-2.238156
5246,141104,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,54.9966124,-7.308574799999999
5247,5770407,it+nominal,prepositional_dative,report,it,to,your mp,your,mp,pronominal,nominal,55.953252,-3.188267
5248,6229157,it+nominal,prepositional_dative,sent,it,to,the email,the,email,pronominal,nominal,53.3900441,-2.5969501
5249,1635809,it+nominal,prepositional_dative,introducing,it,to,the children,the,children,pronominal,nominal,50.9097004,-1.4043508999999998
5250,5403662,it+nominal,prepositional_dative,gave,it,to,my friend,my,friend,pronominal,nominal,53.8108176,-1.7626099999999998
5251,2627857,it+nominal,prepositional_dative,bring,it,to,my attention,my,attention,pronominal,nominal,50.82253,-0.137163
5252,2627857,it+nominal,prepositional_dative,owe,it,to,the world,the,world,pronominal,nominal,50.82253,-0.137163
5253,1070239,it+nominal,prepositional_dative,donate,it,to,my mum,my,mum,pronominal,nominal,52.4750743,-1.8298330000000005
5254,1070239,it+nominal,prepositional_dative,donate,it,to,my mum,my,mum,pronominal,nominal,52.586973,-2.12882
5255,6510708,it+nominal,prepositional_dative,feed,it,to,the dog,the,dog,pronominal,nominal,50.9097004,-1.4043508999999998
5256,6510708,it+nominal,prepositional_dative,feed,it,to,the dog,the,dog,pronominal,nominal,50.9097004,-1.4043508999999998
5257,1466525,it+nominal,prepositional_dative,recommend,it,to,her daughter,her,daughter,pronominal,nominal,53.39330860000001,-2.1266343
5258,5311375,it+nominal,prepositional_dative,return,it,to,my team,my,team,pronominal,nominal,51.5073509,-0.12775830000000002
5259,1326186,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.456952157913115,-2.233479566883483
5260,6565501,it+nominal,prepositional_dative,lent,it,to,a friend,a,friend,pronominal,nominal,51.807127181194105,-0.19237609133824105
5261,4100044,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,51.12261167100903,-2.7407205761503435
5262,1160737,it+nominal,prepositional_dative,give,it,to,your mum,your,mum,pronominal,nominal,54.9279025,-1.6156701999999998
5263,1072192,it+nominal,prepositional_dative,post,it,to,your mp,your,mp,pronominal,nominal,55.858302128951905,-4.241751039861819
5264,1980274,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,52.98720416258057,-1.994206071244646
5265,2359867,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.53696200366825,-3.445533352342018
5266,663275,it+nominal,prepositional_dative,gave,it,to,my son,my,son,pronominal,nominal,51.752725,-0.339436
5267,1724147,it+nominal,prepositional_dative,leave,it,to,my daughter,my,daughter,pronominal,nominal,51.50388954247574,-0.210460599242502
