index,userid,negation,participial_form,verb_stem,variant,latitude,longitude
23630,3581794,affirmative,standing,stand,present participle,56.1168249,-3.158137
23631,4450926,affirmative,sitting,sit,present participle,55.77914680786626,-4.726470827747283
23632,6515385,affirmative,sat,sit,past participle,52.411811,-1.77761
23633,6515385,affirmative,sitting,sit,present participle,52.411811,-1.77761
23634,5729257,affirmative,sat,sit,past participle,53.40837140000001,-2.9915726
23635,5729257,affirmative,sat,sit,past participle,53.40837140000001,-2.9915726
23636,5729257,affirmative,stood,stand,past participle,53.40837140000001,-2.9915726
23637,5729257,affirmative,stood,stand,past participle,53.40837140000001,-2.9915726
23638,5729257,affirmative,sitting,sit,present participle,53.40837140000001,-2.9915726
23639,2270857,affirmative,sat,sit,past participle,53.8007554,-1.5490774
23640,250465,affirmative,sitting,sit,present participle,53.34980529999999,-6.260309700000001
23641,1011550,affirmative,sitting,sit,present participle,54.60320229999999,-7.094965299999998
23642,1322565,affirmative,standing,stand,present participle,54.670421126192856,-5.964055535010092
23643,2904104,affirmative,sitting,sit,present participle,53.34980529999999,-6.260309700000001
23644,5237407,affirmative,stood,stand,past participle,53.8007554,-1.5490774
23645,5650220,affirmative,sat,sit,past participle,51.795756,-0.081157
23646,5650220,affirmative,sat,sit,past participle,51.795756,-0.081157
23647,6131614,affirmative,sat,sit,past participle,53.7676236,-0.3274198
23648,5911737,affirmative,sitting,sit,present participle,53.34980529999999,-6.260309700000001
23649,6405430,affirmative,standing,stand,present participle,55.858302128951905,-4.241751039861819
23650,6405430,affirmative,standing,stand,present participle,55.858302128951905,-4.241751039861819
23651,5047921,affirmative,sat,sit,past participle,53.381129,-1.470085
23652,798789,affirmative,stood,stand,past participle,51.3997529,-3.2825858999999995
23653,3358451,affirmative,sitting,sit,present participle,55.864237,-4.251806
23654,2681164,affirmative,sat,sit,past participle,53.691688,-1.308648
23655,1364322,affirmative,sitting,sit,present participle,52.240477,-0.902656
23656,2230543,affirmative,sitting,sit,present participle,55.953252,-3.188267
23657,3963798,affirmative,stood,stand,past participle,52.40443565445794,-4.001616560131069
23658,5081227,affirmative,sat,sit,past participle,52.05786866469792,-2.713152071212098
23659,1013188,affirmative,sitting,sit,present participle,51.5073509,-0.12775830000000002
23660,905338,affirmative,sitting,sit,present participle,51.5073509,-0.12775830000000002
23661,6600284,affirmative,standing,stand,present participle,53.100405,-2.4438209
23662,6600284,affirmative,standing,stand,present participle,53.100405,-2.4438209
23663,1884915,negative,sat,sit,past participle,52.4750743,-1.8298330000000005
23664,231198,affirmative,sat,sit,past participle,51.7070983,-1.8565995
23665,593630,affirmative,standing,stand,present participle,51.5073509,-0.12775830000000002
23666,5347686,affirmative,sitting,sit,present participle,50.82253,-0.137163
23667,3743874,affirmative,sitting,sit,present participle,51.461311,-0.303742
23668,6318063,affirmative,sat,sit,past participle,55.858302128951905,-4.241751039861819
23669,2291824,affirmative,sat,sit,past participle,57.73945361627269,-4.20044052988233
23670,5803153,affirmative,stood,stand,past participle,53.456952157913115,-2.233479566883483
23671,4798436,affirmative,sat,sit,past participle,53.7676236,-0.3274198
23672,1474749,affirmative,sat,sit,past participle,52.96971866756354,-1.172265577340935
23673,4477653,affirmative,sat,sit,past participle,53.39330860000001,-2.1266343
23674,4438734,affirmative,standing,stand,present participle,51.481581,-3.17909
23675,4957639,affirmative,sat,sit,past participle,52.49396616659272,-1.890640074770749
23676,4837355,affirmative,sat,sit,past participle,53.54592099999999,-2.201948
23677,6446739,affirmative,sat,sit,past participle,53.389991,-3.023009
23678,6446739,affirmative,stood,stand,past participle,53.389991,-3.023009
23679,342008,affirmative,stood,stand,past participle,53.4807593,-2.2426305
23680,3061415,affirmative,sitting,sit,present participle,54.97825200000001,-1.61778
23681,483633,affirmative,sitting,sit,present participle,51.105097,-2.9262307
23682,483633,affirmative,sitting,sit,present participle,51.105097,-2.9262307
23683,2538778,affirmative,standing,stand,present participle,53.361024,-2.733637
23684,2969996,affirmative,standing,stand,present participle,51.58219618095377,-0.501781590284823
23685,6399178,affirmative,sat,sit,past participle,53.39330860000001,-2.1266343
23686,6486733,affirmative,standing,stand,present participle,52.486243,-1.890401
23687,5766628,affirmative,sat,sit,past participle,53.72957265809434,-1.8900300678065551
23688,5766628,affirmative,sat,sit,past participle,53.72957265809434,-1.8900300678065551
23689,5191400,affirmative,sat,sit,past participle,54.892473,-2.932931
23690,1839015,affirmative,standing,stand,present participle,53.4154747,-2.8257456000000003
23691,1644871,affirmative,sat,sit,past participle,52.2729944,-0.8755514999999999
23692,687657,affirmative,sat,sit,past participle,50.82253,-0.137163
23693,5164681,affirmative,sat,sit,past participle,53.362692653691035,-3.039427061685427
23694,5045090,affirmative,stood,stand,past participle,53.614012,-0.215913
23695,5004929,affirmative,sat,sit,past participle,53.4807593,-2.2426305
23696,1998124,affirmative,sat,sit,past participle,51.5073509,-0.12775830000000002
23697,1998124,affirmative,sat,sit,past participle,51.6755179,-0.607241
23698,814284,affirmative,sat,sit,past participle,53.72852365453335,-2.483750063580392
23699,3517707,affirmative,sitting,sit,present participle,51.35893068481797,-0.092632594680242
23700,1459693,affirmative,standing,stand,present participle,55.2082542,-2.0784138
23701,2216184,affirmative,standing,stand,present participle,53.34980529999999,-6.260309700000001
23702,2216184,affirmative,standing,stand,present participle,53.34980529999999,-6.260309700000001
23703,3670277,affirmative,sitting,sit,present participle,52.49396616659272,-1.890640074770749
23704,6573990,affirmative,sitting,sit,present participle,52.406822,-1.519693
23705,5148669,affirmative,stood,stand,past participle,50.82253,-0.137163
23706,1656552,affirmative,sat,sit,past participle,51.90518217499169,-1.150059583567491
23707,2069872,affirmative,sitting,sit,present participle,55.864237,-4.251806
23708,4316173,affirmative,sittin,sit,present participle,55.864237,-4.251806
23709,1373617,affirmative,sat,sit,past participle,53.99150279999999,-1.5412015
23710,3442291,affirmative,sat,sit,past participle,53.067185,-2.524102
23711,2017651,affirmative,standing,stand,present participle,50.719164,-1.880769
23712,4744699,affirmative,standing,stand,present participle,55.614719,-4.498792
23713,1643045,affirmative,sitting,sit,present participle,52.66383670000001,-8.6267343
23714,1643045,affirmative,sitting,sit,present participle,52.66383670000001,-8.6267343
23715,1643045,affirmative,sittin,sit,present participle,52.66383670000001,-8.6267343
23716,2759881,affirmative,sat,sit,past participle,53.52282,-1.128462
23717,4997107,affirmative,sat,sit,past participle,53.4807593,-2.2426305
23718,5845534,affirmative,sat,sit,past participle,51.7520209,-1.2577263
23719,2107317,affirmative,stood,stand,past participle,53.4875235,-2.2901264
23720,6374223,affirmative,sitting,sit,present participle,53.78807615767565,-1.892792567455551
23721,3289481,affirmative,sitting,sit,present participle,52.33146,-0.182552
23722,3978324,affirmative,sat,sit,past participle,53.2326344,-2.6103158
23723,176588,affirmative,sitting,sit,present participle,55.953252,-3.188267
23724,4299017,affirmative,stood,stand,past participle,51.5073509,-0.12775830000000002
23725,2290245,affirmative,sat,sit,past participle,51.25571400000001,-3e-06
23726,3128855,affirmative,sitting,sit,present participle,55.60340114195738,-2.430356553409891
23727,3128855,affirmative,sitting,sit,present participle,55.60340114195738,-2.430356553409891
23728,5049412,affirmative,sat,sit,past participle,54.840346,-1.337517
23729,5049412,affirmative,standing,stand,present participle,54.840346,-1.337517
23730,5049412,affirmative,stood,stand,past participle,54.840346,-1.337517
23731,2462018,affirmative,stood,stand,past participle,53.381129,-1.470085
23732,5684584,affirmative,sat,sit,past participle,51.420861503497896,-2.207915822715501
23733,2156902,affirmative,standing,stand,present participle,51.5073509,-0.12775830000000002
23734,5390499,affirmative,stood,stand,past participle,53.530731655875655,-2.487430564659624
23735,3119296,affirmative,stood,stand,past participle,51.454513,-2.58791
23736,4669744,affirmative,sat,sit,past participle,51.815606,-0.8084
23737,4669744,affirmative,stood,stand,past participle,51.815606,-0.8084
23738,1813101,affirmative,standing,stand,present participle,52.586973,-2.12882
23739,343666,affirmative,stood,stand,past participle,51.75405868133618,-0.230738091352926
23740,2769285,affirmative,stood,stand,past participle,51.454513,-2.58791
23741,1138864,affirmative,sat,sit,past participle,51.5073509,-0.12775830000000002
23742,2721864,affirmative,sitting,sit,present participle,54.71513100000001,-1.743545
23743,5270762,affirmative,stood,stand,past participle,51.88870118683203,0.898891400791073
23744,1520880,affirmative,sat,sit,past participle,53.4807593,-2.2426305
23745,862557,affirmative,sat,sit,past participle,51.8072204,-0.8127664000000001
23746,4108337,affirmative,standing,stand,present participle,54.597285,-5.93012
23747,2693772,affirmative,stood,stand,past participle,52.912524,-0.643582
23748,2475257,affirmative,sat,sit,past participle,53.40019915774378,-2.326774066534629
23749,852258,affirmative,standing,stand,present participle,55.7643524,-4.1769987
23750,4532234,affirmative,standing,stand,present participle,53.5768647,-2.4282192000000005
23751,6203521,affirmative,sat,sit,past participle,52.41191266935471,-1.5186510779627418
23752,3390766,affirmative,standing,stand,present participle,51.4722007,-0.165547
23753,4774785,affirmative,sitting,sit,present participle,53.966206161251534,-1.085324072260675
23754,4774785,affirmative,sitting,sit,present participle,53.966206161251534,-1.085324072260675
23755,5956447,affirmative,standing,stand,present participle,51.5073509,-0.12775830000000002
23756,5610379,affirmative,standing,stand,present participle,53.383164163093134,-1.449611572954178
23757,5737872,affirmative,stood,stand,past participle,51.41074668067209,-0.754261089353091
23758,4580446,affirmative,standing,stand,present participle,51.371154188559046,0.582453900206182
23759,2461422,affirmative,sitting,sit,present participle,53.35490213361106,-6.247621039910087
23760,3767286,affirmative,sitting,sit,present participle,51.61130900000001,0.52068
23761,2474442,affirmative,stood,stand,past participle,51.454513,-2.58791
23762,2474442,affirmative,stood,stand,past participle,51.4822161,-2.7596831
23763,5195929,affirmative,standing,stand,present participle,51.546926183442935,-0.109181093471064
23764,4069473,affirmative,standing,stand,present participle,51.5073509,-0.12775830000000002
23765,175457,affirmative,sat,sit,past participle,53.230688,-0.540579
23766,2324812,affirmative,sat,sit,past participle,54.120757647385346,-3.2125330562953662
23767,2324812,affirmative,sat,sit,past participle,54.120757647385346,-3.2125330562953662
23768,2324812,negative,sat,sit,past participle,54.120757647385346,-3.2125330562953662
23769,2324812,negative,sat,sit,past participle,54.120757647385346,-3.2125330562953662
23770,6519560,affirmative,stood,stand,past participle,53.2326344,-2.6103158
23771,4211530,affirmative,sat,sit,past participle,52.6583014,-0.6396430000000001
23772,4500966,affirmative,sitting,sit,present participle,54.92103111183631,-7.866290521939138
23773,2023640,affirmative,standing,stand,present participle,52.393435920755756,-1.4195138357037411
23774,3832408,affirmative,sitting,sit,present participle,52.0629009,-1.339775
23775,1389712,affirmative,stood,stand,past participle,53.381129,-1.470085
23776,2614691,affirmative,sitting,sit,present participle,51.5336699583021,-0.16625700434038
23777,2614691,affirmative,sitting,sit,present participle,51.5336699583021,-0.16625700434038
23778,3935627,affirmative,standing,stand,present participle,52.7373819,-1.5314709999999998
23779,6082404,affirmative,standing,stand,present participle,51.61484266358322,-3.407963568613416
23780,3924215,affirmative,sat,sit,past participle,53.4807593,-2.2426305
23781,4155891,affirmative,sat,sit,past participle,51.5073509,-0.12775830000000002
23782,3182479,affirmative,sat,sit,past participle,53.48955666302785,-1.337268573164121
23783,4599489,affirmative,sat,sit,past participle,51.3888898,-0.1403317
23784,4434136,affirmative,sitting,sit,present participle,51.5073509,-0.12775830000000002
23785,4120496,affirmative,sat,sit,past participle,52.486243,-1.890401
23786,4817066,affirmative,standing,stand,present participle,50.9085955,0.2494166
23787,2110380,affirmative,stood,stand,past participle,54.574227,-1.234956
23788,5750830,affirmative,stood,stand,past participle,52.62626317016146,-1.130669579608375
23789,5750830,affirmative,stood,stand,past participle,52.62626317016146,-1.130669579608375
23790,1764420,affirmative,sat,sit,past participle,51.5073509,-0.12775830000000002
23791,3161933,affirmative,sat,sit,past participle,51.5073509,-0.12775830000000002
23792,3382637,affirmative,sat,sit,past participle,50.9097004,-1.4043508999999998
23793,3382637,affirmative,sat,sit,past participle,50.9097004,-1.4043508999999998
23794,5935384,affirmative,sat,sit,past participle,51.58616017977093,-0.7025065887439941
