,placename,awful,awfully,bare,dead,pretty,proper,pure,rather,real,really,right,so,very,well,wicked,wild,longitude,latitude
347,Oxenholme,0.019280170051366056,0.23166279900710912,0.10317320442420361,0.2278621897833816,0.30147398401039094,0.3654939946514559,0.042066322684878116,0.6159140019020845,0.2713187823514753,0.7162279123463444,0.13308912373073312,0.3199511625906005,0.5048652694610779,0.1880515619505613,0.11723594553774738,0.01,-2.7243327999999996,54.30134
348,Rosslare,0.15859225261479126,0.1779807817171344,0.06345372419298027,0.013648738020476243,0.24061998220727304,0.17829249025960608,0.1515365351965858,0.1860362278128849,0.27296555555209523,0.4987097559572623,0.11815545788057231,0.25611338698242675,0.7976239638948707,0.03450997468726455,0.32875357234554925,0.01,-6.3414908,52.25131
349,Wexford,0.15867344666361216,0.1780719015815727,0.06348620963611766,0.013655726358706826,0.2456129215734886,0.17839591140912425,0.1516141172098719,0.18616410105908623,0.2732698672057744,0.49292940913645317,0.11822341746872325,0.264908102757664,0.7939730145620091,0.02611666677749397,0.3289218825503636,0.01,-6.4633381,52.33692
350,Sedbergh,0.021171248066665923,0.17423644136156294,0.08844533349455233,0.20411432278524808,0.3170301715416658,0.3698640949646667,0.04619235911873728,0.6549995831616489,0.2741142894446279,0.7468044888988181,0.1294533616886762,0.2752736082440499,0.5211965232097381,0.19640788536445639,0.12873492475056975,0.01,-2.5281740000000004,54.32363
351,Tywyn,0.024371453118788404,0.08357238493684557,0.03972697381953037,0.1646980413401683,0.4390746379299282,0.1625495902326673,0.03266608613384359,0.5901319568490307,0.2761777798199713,0.7835480172781668,0.13216774781518673,0.2963395408799974,0.5169224359163445,0.11626750294970693,0.01,0.31576207296334813,-4.087249,52.58701
352,Chichester,0.016184418085743873,0.1834465649167601,0.10878813166599974,0.07992366387424095,0.37644399341171164,0.25168675736477164,0.06204271703507836,0.6537152671638382,0.27710140887658113,0.5768427614566851,0.05451752934667326,0.6638801563536627,0.2649614563975496,0.2414517094408464,0.08387366345952929,0.01,-0.774936,50.83761
353,Ambleside,0.027929985297713525,0.2241134151970404,0.1795088310121533,0.4408472077131036,0.3365499222050358,0.4191611127602267,0.06093886905914699,0.5967379305386736,0.27741758980117026,0.6069217011155361,0.18487391991204355,0.3946500708597531,0.4338103349950344,0.1975330073869576,0.04245810669618994,0.01,-2.961333,54.428740000000005
354,Ennistymon,0.39617316754797527,0.3254522433042813,0.025361807196463252,0.01,0.44994121106262974,0.03010796893483274,0.13781851014292285,0.2863022892882135,0.27774088053655216,0.4949574132513213,0.08520290437459194,0.13682509907210288,0.8352980000589956,0.03447338521938242,0.09854959054434909,0.01,-9.2934951,52.940369999999994
355,Slough,0.011184025052214224,0.2070967218187494,0.2764678393778128,0.11999386173176715,0.43729957320599067,0.21991183401665917,0.03299521891706222,0.4997865539294839,0.2788398457535362,0.7934218288690934,0.09956146477246111,0.29174023447360725,0.5234082327954929,0.08215678634720049,0.19126723971962786,0.01,-0.5950406,51.51054
356,Carlisle,0.011507741290625784,0.13969301292462105,0.11592647825364269,0.2884932123197655,0.274980389076514,0.5031585864530741,0.17575667269578474,0.5940833788886767,0.2795316127160317,0.5516639399197095,0.19398555746763868,0.48444320873441493,0.380072367580111,0.23724395355339853,0.04373408404278318,0.11927752530956871,-2.932931,54.892469999999996
357,Retford,0.020700366875163367,0.16416275296457813,0.2803400392214635,0.230172849144363,0.1497641604543493,0.634223178346201,0.09070993326999918,0.6057148859076823,0.27970195438122103,0.494600238384125,0.3695863494386586,0.6251366174618624,0.32019704433497526,0.1435087156672118,0.01,0.18103408726242773,-0.9455030000000001,53.32136
358,Isle of Wight,0.03359340333152712,0.20352966477228826,0.2419655520675559,0.08198369662034029,0.4281794856239745,0.2803423357471859,0.04505299824940029,0.5336760813615365,0.2798607793281017,0.6015266215672086,0.06925971482445484,0.6909618793727365,0.2287291181184431,0.18197799009361962,0.1297277284894752,0.01,-1.304734,50.69385
359,Bognor Regis,0.01,0.1930821058064145,0.11614314873150314,0.08404224901234876,0.37153468757703667,0.24824886456903297,0.059716911120780716,0.6953886888098105,0.2800191342048473,0.5826659157522146,0.05504482164888327,0.6601298870297145,0.26389646814744927,0.2425762060023581,0.08451367108432369,0.01,-0.673061,50.783
360,Hartlepool,0.02992090803837591,0.1763729452314051,0.0384086813782277,0.3379954662622268,0.23241846081339487,0.8754839322862191,0.17189181708798013,0.47034945954670504,0.28134837502923976,0.7549017902888567,0.19734170653769,0.3998338902324472,0.3601153604121808,0.1383393793465012,0.06822695318077979,0.16281806825148246,-1.212926,54.69174
361,Louth_Lincs,0.02073408939459704,0.13849541147701258,0.059162706793617216,0.38488220792492095,0.3588032795565634,0.3639980726301442,0.042938209836001225,0.6489896176635326,0.28561737571947904,0.696517745704872,0.16322563264684167,0.40737424971503244,0.4175515963147597,0.1303926670426894,0.23046753447690954,0.2121397814953479,-0.007711,53.36596
362,Llandrindod Wells,0.020045707419666745,0.37119016316586045,0.01,0.10015570991143942,0.6375910106402192,0.1459241646827982,0.01,0.4981443007449952,0.28619885247653803,0.6608203249889973,0.07844493034550305,0.4078855207889641,0.4376216778266131,0.09804975008883189,0.11427272705151433,0.01,-3.377742,52.2417
363,Street,0.027770887799834953,0.25369113710234453,0.1884970485542038,0.054499889343531706,0.33530804316121426,0.130291800007856,0.023304516636127832,0.6271674555908727,0.2873180894680963,0.5593171137595261,0.06451395882993573,0.5000970632845506,0.4784415159828126,0.15358352606858858,0.12664876481486978,0.08635341865805736,-2.7429189999999997,51.12468
364,Warrington,0.06134205570434627,0.1982643035361551,0.059780537834983515,0.6297970699271461,0.16763298169845858,0.7323749834499639,0.052671447790744896,0.6127857488983756,0.2903477502472715,0.6994420313216945,0.1883977433787566,0.44638515706830434,0.32166025092671835,0.25572612827730856,0.01,0.01,-2.5969501,53.39004
365,Dublin,0.11013267437059945,0.2248458957792225,0.01,0.05313463611739504,0.40170289792816777,0.12418484631871057,0.0870453974060189,0.25720640717583687,0.2911818309431539,0.755874322605156,0.03640186893802476,0.17174228240224845,0.7199056320855828,0.03820156066342844,0.07157090062559308,0.1566402693074443,-6.2603097000000005,53.34981
366,York,0.01737109897232084,0.23813943097483753,0.0884457501494706,0.1919758526774548,0.42255377180213965,0.3098308710317332,0.028168523815878897,0.6927509819679626,0.2955090615713727,0.9550053308683359,0.20574295343023855,0.12897257268902215,0.5167669586934507,0.17675293836634984,0.06990058687643462,0.011915148358443532,-1.0872979,53.95997
367,Bishop Auckland,0.03476944492213176,0.17168863291038725,0.014282438300989476,0.4040817870029058,0.2588952238415529,0.7841341550548973,0.1412191057564145,0.5179629411651614,0.29635841954664427,0.8400003745654037,0.21048711122418728,0.2979110416774805,0.41128211557181193,0.12697067121247324,0.026427598074363574,0.01,-1.6787880000000002,54.663819999999994
368,Whitehaven,0.016548573284821805,0.17500732115372306,0.17771259569816344,0.4291793835140073,0.26380645833209143,0.5389657442080765,0.167617037196952,0.5695677602532492,0.2967004543286614,0.5394825378946483,0.2262197179191178,0.48725626627054425,0.355100759072987,0.2514617352513171,0.037734772076397416,0.10291539464641879,-3.589233,54.5497
369,Wakefield,0.08599160380775153,0.22201648442606828,0.44571305354239654,0.1403157825997593,0.24583927563893745,0.588651273581329,0.07096830438806516,0.4717245850745665,0.29703138370373783,0.7493903279186337,0.3348864957765082,0.3749174250994989,0.33458514006469836,0.32358268729248263,0.05722230870091241,0.15606444746933484,-1.505924,53.6833
370,Swansea,0.029620022290487293,0.392711381259756,0.04241131901218788,0.039070018621320764,0.28342404444745245,0.22786939138920984,0.04985454891336068,0.4980489096326568,0.29727129574891487,0.6567710054271851,0.10509532725443889,0.66635687005395,0.3214771196523212,0.08813895860218553,0.08104902985164346,0.16578592968795675,-3.9436459999999998,51.62144
371,Bridgwater,0.02266624792340692,0.23504052081850213,0.17158365641222778,0.0649861309159409,0.3568839163075567,0.2160517900335579,0.02700961024061381,0.7095807094318978,0.2979159969391383,0.6054769488437302,0.04548586635501376,0.4723966951551549,0.46261295143702724,0.13950110729638426,0.10336912169803557,0.07048057195792527,-3.003632,51.12789
372,Whitby,0.042962395934560596,0.13057643527090568,0.05744344475564626,0.3251157255141048,0.23322218431147163,0.901248172450665,0.16415426595760627,0.5546720599740254,0.30163066742261785,0.6244781166851496,0.23449325302166676,0.44463232925572727,0.36271607032240966,0.13729624209211563,0.16120775991476846,0.23674412895055422,-0.613347,54.486340000000006
373,Glastonbury,0.027749007382297852,0.25349126295366825,0.1557810625622513,0.05445694573837431,0.3388309960946473,0.13548750817510744,0.03027200162143291,0.5996339016022564,0.3027848071217036,0.5676966769360017,0.06943664435886163,0.4988825278265856,0.47535409476613294,0.14998004779443685,0.12654897849847974,0.08628538424965201,-2.718454,51.14743
374,Durham,0.025942760572454236,0.22755173576167995,0.0733145634591469,0.36190373829484185,0.21663732187548107,0.8140353748191269,0.16956363584495723,0.5416525989967532,0.30388412489128885,0.765641115509282,0.17704887177763998,0.3985162472560958,0.358078793152611,0.15528133992441928,0.031134636527174065,0.01,-1.5848520000000001,54.77525
375,Middlesbrough,0.0336464003298721,0.17977205790705209,0.039334658492727166,0.38380453681984367,0.21136998737957743,0.9818211435968325,0.16927809739269536,0.5313167291938466,0.30571963125113216,0.6867402509320658,0.20027697461239416,0.4195693803380363,0.3598664739486546,0.12302070400967238,0.01,0.2288634591213805,-1.234956,54.57423000000001
376,Claremorris,0.40858031182871224,0.1941716312167004,0.025639293171815302,0.2378321411959598,0.39683374320192644,0.03948739097904792,0.24308789874316136,0.01,0.3064822025277199,0.1989209840903344,0.14379844557342195,0.4796469314135894,0.6586009016449863,0.06282383654215667,0.09962783110666033,0.01,-9.0017356,53.72388
377,Worksop,0.028050234615494555,0.07791173618114952,0.20800088228663016,0.17486566003344226,0.2022679590297389,0.6523001279491543,0.05135767874224705,0.5337431523007443,0.30675090636866886,0.5126409135115108,0.34944310017807784,0.5541111811926199,0.36765016764500547,0.15945454732195047,0.01,0.05946957683793863,-1.122745,53.3093
378,Malton,0.029489929912279018,0.22610344381958197,0.09908706592050483,0.19058037222116614,0.38463359220570564,0.33141708625176075,0.03819832515289627,0.6817771932002296,0.31371863846300696,0.9298974092113659,0.2019400674406475,0.18126515058319706,0.4932634730538926,0.16611346836750798,0.1626876176331369,0.011092591728406324,-0.7978970000000001,54.13684
379,Glasgow,0.03881582267407724,0.233150090146841,0.01,0.23738850841528955,0.5019489944163661,0.15344971545032407,0.7282549912077619,0.5733859652946425,0.31866324745484925,0.7003690806961028,0.6108783059286541,0.5412206081352541,0.12765233080636784,0.18478430187723227,0.11320067826169626,0.048408124288731924,-4.251806,55.86424
380,Montrose,0.041373682873310606,0.15827410889963778,0.01,0.17122397563347835,0.618425781991053,0.3468855732278365,0.3360571904338183,0.5503143243769679,0.31894699354011996,0.6001995898508831,0.1939982253899747,0.6723534611060661,0.1413533769898629,0.10652981602163751,0.12106633501252438,0.06114602640221288,-2.4661150000000003,56.70692
381,Cupar,0.035392217764355985,0.20293953778307486,0.01,0.19528781154260227,0.39475623017210276,0.39942265068373817,0.4522728210284489,0.5772079897485597,0.31943668910331,0.476429803098994,0.29713323247207213,0.8095483250716952,0.11417866237967418,0.1073728222189025,0.20634255781350733,0.03126474782475519,-3.010137,56.32023
382,Dumfries,0.0325547977437758,0.1479657470699342,0.17323745278620847,0.2911459468361769,0.25263656023174724,0.5360709237965218,0.26663998102324615,0.5209714564426189,0.3210396870226034,0.4203426470804634,0.28435554298759985,0.5977313501609545,0.30479189404442353,0.267356032212426,0.05061331193019883,0.13803949515025843,-3.60512,55.070859999999996
383,Dudley,0.01,0.12452936837838624,0.2689411914870882,0.18204562409964714,0.2886524551613812,0.34272812966713895,0.05940285808404515,0.6877708105850994,0.32160353614959786,0.6225638199250069,0.20345923870114432,0.5455440130441674,0.3651557721994436,0.10908900487642303,0.12495015683374247,0.08519525671516497,-2.081112,52.51225
384,Market Drayton,0.011927499426674485,0.12047115621951639,0.08041266316575513,0.4586998912893304,0.31216575078890796,0.339660013437785,0.03941125790608349,0.5069274594650929,0.32161246748216393,0.7027636238132631,0.23508787474268164,0.4178777059501571,0.40646600886896145,0.15453944443394688,0.13846051286234728,0.1854424593504266,-2.483485,52.90355
385,St Andrews,0.03337690587250704,0.20308914340075404,0.01,0.19987654913804348,0.3878369142628309,0.4053065374811717,0.4354711197521557,0.5472433796885269,0.3236837727735024,0.4917294621107028,0.2803628013996061,0.7893797833888808,0.13434645487350408,0.09983937503411228,0.2594572783719484,0.02948445938120439,-2.7967214,56.339780000000005
386,Reeth,0.013436741925596584,0.18660803030782863,0.054209231635033585,0.38054884474667106,0.2717649690871532,0.6803384753711796,0.09020576775310156,0.5275301242246796,0.324386468866638,0.7049762351628625,0.19019149005269145,0.24463645355646216,0.5270874507143349,0.15587960982031693,0.01,0.01,-1.9428115000000001,54.38946
387,Petersfield,0.01862910379895026,0.2659056336284421,0.15680548184146065,0.06862740855194291,0.34809643419583997,0.3252368809763679,0.07621087034010725,0.5592155509008011,0.32523065607042406,0.5744829994127353,0.05266228042228407,0.7107926550470417,0.21976490369015675,0.24370216745934517,0.13274653319164695,0.01,-0.93899,51.00759
388,Helmsley,0.017493379451476426,0.19363709438812765,0.1000886671427164,0.16979029937434167,0.4563571477914961,0.336957442504702,0.04741618167685318,0.6069237556625895,0.3310377850013194,1.0,0.17151114096696563,0.09912045731384246,0.5191249274849317,0.16317903583805876,0.0797783239440444,0.013598891547725492,-1.0562636,54.24651
389,Stockton,0.03298256387935113,0.17622519174953327,0.0385585940658335,0.38842900962957666,0.21280420601270747,1.0,0.1730740126086726,0.5412967770452621,0.33203844680131084,0.6880619317140512,0.19992621703969937,0.40807609192639643,0.3589071856287424,0.13094511369136078,0.01,0.22434802844576832,-1.3289821000000002,54.57046
390,Newton Stewart,0.017043693171112814,0.17555323166133815,0.03344291117942162,0.31000903876201164,0.1034408272601129,0.29787194120521826,0.5002099960829474,0.4789615411278151,0.3375463760912458,0.3604643540820271,0.666107228135406,0.809347087639257,0.09922396586138069,0.4197308055404255,0.07286956347016131,0.09936987810933312,-4.483164,54.9603
391,Shrewsbury,0.01,0.2786742578843987,0.06286741632029727,0.17979571927074475,0.3136353865569881,0.17657253362069047,0.019264715540760924,0.6181986785603399,0.3383808093397294,0.7412970397293498,0.1569885125632706,0.33531489391658503,0.5020285783113579,0.18575284467887743,0.01,0.26174203646867694,-2.7553267999999997,52.7073
392,Wolverhampton,0.01,0.09308012845579194,0.27634709997475293,0.1880209466903087,0.2785711956298762,0.3546630566522812,0.06109801555175224,0.6590149332606902,0.33877378797263275,0.6281408312408953,0.20779537702832676,0.5479090861900628,0.3615509129524205,0.10838733640327144,0.1327187304466776,0.09049213031660415,-2.12882,52.586969999999994
393,Welshpool,0.04441603211546928,0.4047025780321772,0.08067526364813388,0.24394381640125773,0.24763730890088714,0.17655531700774896,0.019168783647582073,0.7068253372804592,0.3395324224118394,0.8578724952610787,0.17254627763427824,0.2435648464515723,0.5301785591378818,0.18455510334360253,0.036171202557621254,0.1973020053171446,-3.146407,52.66035
394,Cockermouth,0.018267918845844104,0.13305307996880691,0.16401632266475102,0.32512483435954653,0.25484925450437584,0.511718247489224,0.1720015125880527,0.5850249655557072,0.34042743594897784,0.541796816996708,0.20266839894905217,0.4891392228821887,0.367339827733695,0.25400642328684747,0.04165530123057504,0.11360798689523512,-3.367985,54.66326
395,Stranraer,0.01,0.1752570986235188,0.020150852938871373,0.2818167620240311,0.11615645536897466,0.2876612750122271,0.5239178206611215,0.452878978531519,0.34090532100002485,0.39652965153377845,0.6633134482636945,0.8295924266461115,0.06534713823584389,0.42323715630671727,0.07012042130169224,0.01,-5.024055000000001,54.903369999999995
396,Derry,0.25618333131720356,0.1714893065765273,0.09528216204637821,0.14801912518795077,0.051715153659519335,0.17643393826688658,0.7108016970969915,0.11318996006615806,0.3413231545913189,0.281198288236105,0.16594003775435662,0.862900421603087,0.32440414737028417,0.09078897097643741,0.0822761042417906,0.23561427415769173,-7.308574799999999,54.99661
397,Down,0.22112142028865292,0.34615737384046524,0.01,0.017697086358409688,0.45866101488676864,0.06224701230928305,0.01,0.7544453187511703,0.34228045242135174,0.4618605466246978,0.28118410945995986,0.5364399747137696,0.4284952262961763,0.10552512815860267,0.01,0.01,-5.7156921999999994,54.32875
398,Motherwell,0.0730403804525685,0.1468187271903606,0.02031361124641304,0.25204067311540473,0.31758527376568657,0.1184727490878971,0.5546202664268287,0.41876258998473814,0.3426415250438384,0.510384156953606,0.8909848447878664,0.6068410771820216,0.13830405691080883,0.37375673991824365,0.13813375592220753,0.02018234745885965,-3.9810968,55.78321
399,Stanhope,0.01959444134712292,0.24188932773783106,0.029704339760320598,0.4112272161419197,0.3080962869166649,0.6867592192421516,0.1475766616518734,0.5551661943283693,0.34348142285764216,0.7814785434221634,0.1841528353511185,0.28311973485012787,0.44107720519552035,0.13025312340404574,0.037233411970450166,0.01,-2.011302,54.74946
400,Castle Douglas,0.02935658750681934,0.13342945483399882,0.15621846218329224,0.34149607025003004,0.20417276969359277,0.5150827793740328,0.2587534720443312,0.5330177722146046,0.34549584966263946,0.4404594847317778,0.31467731409904637,0.6137329259282698,0.2923260621613916,0.2649881027444108,0.04564101987118078,0.12447837932340627,-3.9314139999999997,54.940419999999996
401,Isle of Man,0.024681411894639748,0.16927050005214678,0.1154664912238623,0.44612152262740234,0.2821248317247759,0.5072805845223111,0.10614858474158709,0.5672370451157828,0.34691939830787677,0.48850151097008426,0.17915347036062068,0.5287851303314589,0.34738097696233156,0.2621473247683802,0.01,0.19186678281972566,-4.5126330999999995,54.27697
402,Workington,0.017962019011699207,0.14560756080444467,0.16126983512709434,0.3310167369967114,0.24242204811330115,0.5084884602999623,0.16912131026915989,0.5879917670250848,0.347991980838531,0.5469323762295445,0.2067748025875892,0.4925232827442816,0.3649167182875629,0.2539947370420448,0.04095777517134406,0.11170559265572175,-3.5427519999999997,54.64357
403,Dalbeattie,0.031652673014327996,0.14386545751589144,0.1684368788222338,0.28988823266599884,0.24807984775541275,0.5288290948741095,0.2538179969953119,0.5272165555946964,0.34824534864132384,0.4534341627727472,0.2502248651119668,0.5981878675871913,0.29570231458265733,0.2686204674405748,0.049210771862745126,0.13421429109204344,-3.8225269999999996,54.934219999999996
404,Portsmouth,0.03520642017263666,0.2536944500776619,0.13909404920574053,0.07151201853141925,0.38076891651970884,0.2824601734939789,0.06478129762706991,0.5805237793326706,0.3494026613138213,0.5534404501205968,0.07386946433005188,0.6994181180531305,0.23548408109888627,0.22390157034819808,0.11201749558800073,0.01,-1.0879769,50.81977
405,Telford,0.01,0.2008138858638787,0.13500617711997104,0.15576775860940764,0.37712515959627263,0.23890730125741486,0.03592128290196825,0.7029619244392603,0.3501640574150714,0.7512457644010367,0.11883850071248046,0.39754988092859306,0.4166156603050058,0.16473615389026525,0.12717574970378875,0.18065153991618957,-2.4672611,52.67759
406,Arbroath,0.03609989873075684,0.1500256351247591,0.01,0.21941937698551245,0.4818841354729958,0.4275346707944913,0.4264609041979844,0.6121557171060482,0.35413662012639363,0.5311738745981786,0.2350595019373057,0.7082846535480715,0.14712569934023573,0.10570147523862489,0.3157026892024378,0.01,-2.591543,56.55911
407,Dundee,0.03425535654128966,0.19642077624733392,0.01,0.21158604330431813,0.41592620892532844,0.4223787284681849,0.43492757697727,0.5637183813552379,0.3566262290791614,0.5047322325569573,0.27020595965196503,0.7773240256872824,0.1203356833131768,0.1060055480364903,0.2662859650129198,0.01,-2.9707209999999997,56.462019999999995
408,Rugby,0.04254667729922309,0.01,0.5326365202266903,0.011188356180209266,0.5907139778807718,0.16005001903848853,0.040166918334119416,0.498429686221131,0.35840579709293346,0.6881368447948117,0.1729962337321641,0.4124258070296572,0.39441252962056206,0.10842399170915246,0.01,0.01,-1.265032,52.37088
409,Mayo,0.48577205563394454,0.17428292736168577,0.01972551398966134,0.18297544650696818,0.3637511585085109,0.02490833722620306,0.22086853228258252,0.19780650111111933,0.35888585621835506,0.3220606983236863,0.10726694396775233,0.36847569400248376,0.6960819739830681,0.0687289947979422,0.07664837572099517,0.31356876164852693,-9.4289369,54.01526
410,Airdrie,0.05266821730467957,0.14231751545007346,0.01,0.2633220848872245,0.3049329406356219,0.1037468803847594,0.5718109305748261,0.39047168759843176,0.36269125023789955,0.47363260217274705,0.9096459471351315,0.6421024262976787,0.13709895479976011,0.35013467491862577,0.08369083993273087,0.021398720414313645,-3.9625660000000003,55.86626999999999
411,Forfar,0.03969365799309678,0.16496076263335316,0.01,0.23236654719564553,0.5036183337325068,0.43010681333244943,0.4320095651705468,0.5777607854835948,0.3630606666052833,0.5513107782532679,0.23134785383966072,0.6568446681680071,0.1762448010383174,0.101280585289276,0.26999079401483517,0.01,-2.889062,56.64356
412,Walsall,0.011000501211679893,0.1634147248761821,0.4360335782099438,0.16135646872494255,0.21209200600197703,0.36420824325839934,0.08166943586550306,0.5586352485446304,0.3738925514860474,0.5730007906005492,0.18118504522347675,0.7091806223285376,0.26188263866355965,0.12716732931515246,0.06083761960992653,0.02552686617284927,-1.9829189999999999,52.586209999999994
413,Ballycastle,0.3655375341408284,0.11303376140974353,0.021071272174371648,0.12747314405957144,0.25879002443080984,0.04645881947134625,0.29243548866792535,0.19964361284396492,0.3745572894157775,0.3179431543490387,0.10152699712861057,0.28583608464487237,0.8062845982911025,0.06978325867413988,0.01,0.6699235374465023,-9.3724643,54.279669999999996
414,Birmingham,0.013620575976794442,0.14851277929360168,0.4705504744832728,0.15093173519818118,0.24975058973036346,0.3225758858150824,0.09966407085069025,0.5073135969330289,0.37532732305575905,0.741013440209329,0.1273094724265891,0.6981950495591623,0.20436958595125027,0.10712908994701817,0.0728995056291283,0.01035528509012601,-1.8904009999999998,52.48624
415,Belfast,0.2307948115428928,0.16044045563375628,0.019957719743760496,0.12211641609928818,0.46513060331511397,0.18388329782892804,0.1130185865551998,0.31560560146819583,0.37691016671801203,0.631406238921894,0.06978605048404313,0.3874467662993432,0.4939228685486173,0.11302838862090261,0.07976640297505755,0.3202815775556313,-5.93012,54.597280000000005
416,Mullingar,0.22282794324540886,0.22923039687722602,0.01,0.14649081295918776,0.4396735732417584,0.01,0.1480342973251813,0.0867614066519522,0.38429379336433717,0.4629280580255321,0.18000693603862758,0.18264536915691412,0.8172061050313169,0.01503746478407737,0.01,0.01,-7.340186800000001,53.525819999999996
417,Keswick,0.019171159319367814,0.19090895051672244,0.18209029840128338,0.3442251563625675,0.2633402496101485,0.5676499494610214,0.1322423395121941,0.5878385023929347,0.38700903598192976,0.5424884252601557,0.19274609028796857,0.4652716100914526,0.3890458000255647,0.21042560184325326,0.07285817735467386,0.11922522804701337,-3.134706,54.60128
418,Mansfield,0.032381920806559765,0.21200926422678992,0.20495479878197578,0.3132785874829353,0.24150260526340714,0.47787757353187243,0.03639369774824753,0.47375378071528085,0.3918102148238145,0.4631140029938477,0.24260328195612008,0.6838168838916899,0.29166113585636616,0.15169101279054553,0.03955642527338904,0.07192242963028456,-1.198674,53.1472
419,Sligo,0.35599482187569725,0.14293928526653096,0.01,0.06447956308162538,0.24114668059039318,0.04153448755822557,0.2669230590286201,0.26932824626407287,0.40211403466661483,0.3735500640105522,0.07106709365574923,0.31394106089814483,0.7748032260601949,0.053059024358545315,0.01,0.8471662670132509,-8.476088800000001,54.27661
420,Westmeath,0.336127047742536,0.18306259890339996,0.01,0.116987049188919,0.1907449415740006,0.08046605565587579,0.3048823074783141,0.17664162910447148,0.40710911743920836,0.21388085877145238,0.1674555418848035,0.35296761215075856,0.8292331592971693,0.017363471906300408,0.01,0.01,-7.4653217000000005,53.534530000000004
421,Offaly,0.047902788139886944,0.3942333412514314,0.01,0.07054228657800088,0.0936493921052051,0.01,0.1382832473309349,0.1627414938107747,0.42100339173230056,0.30629015709005536,0.26308834873632353,0.43970094553149786,0.7635510997709019,0.047591145631875914,0.30584403821330697,0.2979069044069514,-7.7122229,53.235690000000005
422,Perth,0.06001486291136125,0.18027354324171035,0.01,0.22477068364905764,0.3804575262639096,0.4506281818518589,0.4696297518033538,0.6786361545846417,0.4235951821806753,0.4778437874983444,0.2993395616462308,0.7894622694035908,0.09796232657837058,0.12076094637383063,0.25290275474367474,0.03831948361555478,-3.4308381000000003,56.39499
423,Laois,0.05513304135319544,0.4171455915959155,0.01,0.07716758463846161,0.037811999535719926,0.09555264317301108,0.1992424431393012,0.1380653656485891,0.4273556257435555,0.3851080821850007,0.14947796448695838,0.4651706358320671,0.7297277366449366,0.03875980105600199,0.12166137157686835,0.01,-7.332300699999999,52.99429
424,Strabane,0.270051330304916,0.1991577634150588,0.09261358153817334,0.17707512185531368,0.01,0.16679609696793218,0.6577842322714975,0.15087366278278372,0.42906098143475624,0.26211418091241456,0.167184550084996,0.8343808820172661,0.3716655359232275,0.0791893689803083,0.07997178671883111,0.22901539650070793,-7.4633103,54.82739
425,Donegal,0.29872955133040763,0.19327386707852603,0.01,0.05110867152016981,0.17244901072227467,0.05972637384390616,0.4009451453745442,0.15869082699144577,0.43373242091936676,0.3522586962716029,0.04587022410169597,0.49763243805193635,0.6508927956894095,0.03777955555005442,0.08206940504751849,0.6714924421814963,-8.1096143,54.653830000000006
426,Leitrim,0.3850249367490811,0.13169669048374189,0.01,0.04590622713015468,0.1971093305916029,0.0668731024398471,0.1843388582695687,0.36073293669961737,0.4391207761186979,0.37748701395122364,0.10301910906923589,0.29612621497988634,0.7966898714885501,0.05516447418449268,0.01,0.4523549991537423,-8.0020132,54.12469
427,Pitlochry,0.01,0.22112132892987613,0.01,0.23136938868197682,0.6226142965297871,0.22202405976309075,0.15271822213625666,0.7724957681380239,0.4403501857981587,0.3679155301505084,0.19607719202461474,0.5354679196955979,0.3287562805423636,0.2006514900422989,0.4901277102466342,0.4455809233674064,-3.729711,56.70436
428,Blairgowrie,0.04580562881272413,0.17670656445450875,0.01,0.2897834209290634,0.4772869212235251,0.47077902877741873,0.5162434155036554,0.6667317308442865,0.454175183505098,0.5263058620823428,0.21203762771534893,0.627857944860943,0.18214248842217062,0.11490383339773386,0.1757538139692314,0.13695418403660983,-3.3378318,56.58941
429,Scarborough,0.0421921817390084,0.13758400414127134,0.09576714589116658,0.13265717737911456,0.36897939389008827,0.4345820434994731,0.06573573928814097,0.5142482028101198,0.45842931822731625,0.5530565205817,0.21367400288181,0.38326628974350346,0.4905589068169081,0.1303088223511052,0.3448981878657498,0.07426208654526072,-0.399752,54.28311
430,Kilkenny,0.06558975679587946,0.2024230005841793,0.01,0.05174376342992068,0.421946595869801,0.21454450229434247,0.09632175936705588,0.13561247212888616,0.4643931567894844,0.5948713969818059,0.12386532362394219,0.014211771465385112,0.8764392397471069,0.04775802849955793,0.8724368718076383,0.01,-7.2447879,52.65415
431,Dingle,0.10690518768529968,0.22368176320824565,0.01,0.06575466807823986,0.13504974354136984,0.067707063509433,0.12278339430446628,0.18653330808182125,0.4688198660100336,0.32668524332705035,0.15685114323823263,0.2721170960087433,0.8980573336086447,0.02826277156775483,0.2065846103422405,0.01,-10.264013499999999,52.14094
432,Tralee,0.10743488718533721,0.22479007084080344,0.01,0.0660804726751941,0.13185781808707503,0.05071442444962138,0.12339176785989081,0.17547430188353988,0.47273508016487936,0.3131246379758488,0.157700581147106,0.28199479627020957,0.8994074658564646,0.028555240418316204,0.20760820911461195,0.01,-9.6999325,52.27131
433,Killarney,0.10801663276547323,0.25425820369643526,0.01,0.06643828492816625,0.13281039875135317,0.08619770580858355,0.12405991777296092,0.17676963080625097,0.47703504672526525,0.3374299194818155,0.15863348232852356,0.260923886029926,0.8990571812040943,0.0288764475553923,0.2087323796188726,0.01,-9.5044265,52.059940000000005
