placename,boilings,bossers,bullets,candy,comfits,cooshies,da-da,dods,dud-dews,fairings,frawzies,goffs,goodie,goodies,grots,gummies,humbugs,ju-jues,jubjubs,ket(s),lollies,lollypops,losion,lozengers,munch,peppermints,peps,smackry,snag,spice,spoggs,stash,suck,suckers,sucks,swadgies,swedgers,swedgies,sweeties,sweets,taffies,toffee,toffees,treats,tuck,tuffies,tutoos,longitude,latitude
Carlow,0.000000000,0.00000000,0.000000000,0.071428571,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.071428571,0.071428571,0.000000000,0.035714286,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.035714286,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.10714286,0.5357143,0.00000000,0.035714286,0.035714286,0.000000000,0.00000000,0.00000000,0.00000000, -6.9341359,52.83651
Kildare,0.000000000,0.00000000,0.000000000,0.071428571,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.071428571,0.035714286,0.000000000,0.035714286,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.10714286,0.6428571,0.00000000,0.000000000,0.035714286,0.000000000,0.00000000,0.00000000,0.00000000, -6.8194708,53.21204
Dungannon,0.000000000,0.00000000,0.000000000,0.023809524,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.166666667,0.000000000,0,0.028571429,0.000000000,0.000000000,0.000000000,0.052380952,0.023809524,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.19523810,0.4809524,0.00000000,0.000000000,0.028571429,0.000000000,0.00000000,0.00000000,0.00000000, -6.7669352,54.50827
Cookstown,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.142857143,0.000000000,0,0.028571429,0.000000000,0.000000000,0.000000000,0.028571429,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.17142857,0.6000000,0.00000000,0.000000000,0.028571429,0.000000000,0.00000000,0.00000000,0.00000000, -6.7443895,54.64182
Coleraine,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.178571429,0.000000000,0,0.000000000,0.000000000,0.035714286,0.000000000,0.000000000,0.000000000,0.000000000,0.035714286,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.17857143,0.5714286,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -6.6646103,55.13258
Meath,0.000000000,0.00000000,0.000000000,0.071428571,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.071428571,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.035714286,0.035714286,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.10714286,0.6785714,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -6.6564169,53.60555
Armagh,0.000000000,0.00000000,0.000000000,0.023809524,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.023809524,0.000000000,0,0.028571429,0.000000000,0.000000000,0.000000000,0.052380952,0.023809524,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.26666667,0.5523810,0.00000000,0.000000000,0.028571429,0.000000000,0.00000000,0.00000000,0.00000000, -6.6527920,54.35028
Armagh,0.000000000,0.00000000,0.000000000,0.023809524,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.023809524,0.000000000,0,0.028571429,0.000000000,0.000000000,0.000000000,0.052380952,0.023809524,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.26666667,0.5523810,0.00000000,0.000000000,0.028571429,0.000000000,0.00000000,0.00000000,0.00000000, -6.6527920,54.35028
Magherafelt,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.142857143,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.14285714,0.7142857,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -6.6079805,54.75537
Louth,0.000000000,0.00000000,0.000000000,0.023809524,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.095238095,0.000000000,0,0.028571429,0.000000000,0.000000000,0.000000000,0.052380952,0.023809524,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.26666667,0.4809524,0.00000000,0.000000000,0.028571429,0.000000000,0.00000000,0.00000000,0.00000000, -6.4889423,53.92523
Wexford,0.000000000,0.00000000,0.000000000,0.071428571,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.071428571,0.071428571,0.000000000,0.035714286,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.035714286,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.10714286,0.5357143,0.00000000,0.035714286,0.035714286,0.000000000,0.00000000,0.00000000,0.00000000, -6.4633381,52.33692
Craigavon,0.000000000,0.00000000,0.000000000,0.023809524,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.023809524,0.000000000,0,0.028571429,0.000000000,0.000000000,0.000000000,0.052380952,0.023809524,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.26666667,0.5523810,0.00000000,0.000000000,0.028571429,0.000000000,0.00000000,0.00000000,0.00000000, -6.4175653,54.44293
Drogheda,0.000000000,0.00000000,0.000000000,0.095238095,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.095238095,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.059523810,0.059523810,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.13095238,0.5595238,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -6.3560985,53.71786
Rosslare,0.000000000,0.00000000,0.000000000,0.071428571,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.071428571,0.071428571,0.000000000,0.035714286,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.035714286,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.10714286,0.5357143,0.00000000,0.035714286,0.035714286,0.000000000,0.00000000,0.00000000,0.00000000, -6.3414908,52.25131
Newry,0.000000000,0.00000000,0.000000000,0.023809524,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.023809524,0.000000000,0,0.028571429,0.000000000,0.000000000,0.000000000,0.052380952,0.023809524,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.26666667,0.5523810,0.00000000,0.000000000,0.028571429,0.000000000,0.00000000,0.00000000,0.00000000, -6.3402300,54.17510
Ballymena,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.14285714,0.8571429,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -6.2802213,54.86529
Banbridge,0.000000000,0.00000000,0.000000000,0.023809524,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.023809524,0.000000000,0,0.028571429,0.000000000,0.000000000,0.000000000,0.052380952,0.023809524,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.26666667,0.5523810,0.00000000,0.000000000,0.028571429,0.000000000,0.00000000,0.00000000,0.00000000, -6.2704803,54.34873
Dublin,0.000000000,0.00000000,0.000000000,0.071428571,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.071428571,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.035714286,0.000000000,0.000000000,0.035714286,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.07142857,0.6785714,0.00000000,0.000000000,0.035714286,0.000000000,0.00000000,0.00000000,0.00000000, -6.2603097,53.34981
Antrim,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.14285714,0.8571429,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -6.2072498,54.71953
Antrim,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.14285714,0.8571429,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -6.2072498,54.71953
Wicklow,0.000000000,0.00000000,0.000000000,0.071428571,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.071428571,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.035714286,0.000000000,0.000000000,0.035714286,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.07142857,0.6785714,0.00000000,0.000000000,0.035714286,0.000000000,0.00000000,0.00000000,0.00000000, -6.0445890,52.98082
Kilkeel,0.000000000,0.00000000,0.000000000,0.023809524,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.023809524,0.000000000,0,0.028571429,0.000000000,0.000000000,0.000000000,0.052380952,0.023809524,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.33809524,0.4809524,0.00000000,0.000000000,0.028571429,0.000000000,0.00000000,0.00000000,0.00000000, -6.0070040,54.06312
Belfast,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.047619048,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.69047619,0.2619048,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -5.9301200,54.59728
Down,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.047619048,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.47619048,0.4761905,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -5.7156922,54.32875
Balivanich,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.025252525,0.000000000,0,0.006060606,0.000000000,0.006060606,0.000000000,0.006060606,0.006060606,0.000000000,0.000000000,0.000000000,0.006060606,0.000000000,0.00000000,0.03030303,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.03030303,0.050505051,0.006060606,0.52121212,0.2838384,0.00000000,0.006060606,0.016161616,0.000000000,0.00000000,0.00000000,0.00000000, -7.3743509,57.47227
Western Isles,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.015151515,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.03030303,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.040404040,0.000000000,0.62626263,0.2777778,0.00000000,0.000000000,0.010101010,0.000000000,0.00000000,0.00000000,0.00000000, -7.0194034,57.75989
Dunvegan,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.015151515,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.03030303,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.040404040,0.000000000,0.62626263,0.2777778,0.00000000,0.000000000,0.010101010,0.000000000,0.00000000,0.00000000,0.00000000, -6.5813982,57.43660
Stornoway,0.000000000,0.00000000,0.000000000,0.010101010,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.025252525,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.025252525,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.01515152,0.03030303,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.025252525,0.000000000,0.69696970,0.1717172,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -6.3848692,58.20943
Scilly Isles,0.000000000,0.00000000,0.000000000,0.005050505,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.015151515,0.000000000,0,0.030303030,0.000000000,0.000000000,0.000000000,0.010101010,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.25252525,0.6767677,0.00000000,0.000000000,0.000000000,0.010101010,0.00000000,0.00000000,0.00000000, -6.3274966,49.92773
Portree,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.015151515,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.03030303,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.040404040,0.000000000,0.62626263,0.2777778,0.00000000,0.000000000,0.010101010,0.000000000,0.00000000,0.00000000,0.00000000, -6.1960231,57.41247
Islay,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.009803922,0.000000000,0,0.005882353,0.000000000,0.005882353,0.000000000,0.005882353,0.005882353,0.000000000,0.000000000,0.000000000,0.005882353,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.02941176,0.049019608,0.005882353,0.62352941,0.2313725,0.00000000,0.005882353,0.015686275,0.000000000,0.00000000,0.00000000,0.00000000, -6.1770670,55.73625
Mull,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.009803922,0.000000000,0,0.005882353,0.000000000,0.005882353,0.000000000,0.005882353,0.005882353,0.000000000,0.000000000,0.000000000,0.005882353,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.02941176,0.063725490,0.005882353,0.56470588,0.2754902,0.00000000,0.005882353,0.015686275,0.000000000,0.00000000,0.00000000,0.00000000, -6.0008870,56.43920
Broadford,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.015384615,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.03076923,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.041025641,0.000000000,0.61282051,0.2897436,0.00000000,0.000000000,0.010256410,0.000000000,0.00000000,0.00000000,0.00000000, -5.9096592,57.24139
Kyle of Lochalsh,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.015625000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.03125000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.041666667,0.000000000,0.63020833,0.2708333,0.00000000,0.000000000,0.010416667,0.000000000,0.00000000,0.00000000,0.00000000, -5.7143293,57.28261
Campbeltown,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.009803922,0.000000000,0,0.005882353,0.000000000,0.005882353,0.000000000,0.005882353,0.005882353,0.000000000,0.000000000,0.000000000,0.005882353,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.02941176,0.049019608,0.005882353,0.63823529,0.2166667,0.00000000,0.005882353,0.015686275,0.000000000,0.00000000,0.00000000,0.00000000, -5.6053740,55.42412
Penzance,0.000000000,0.00000000,0.000000000,0.005050505,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.015151515,0.000000000,0,0.030303030,0.000000000,0.000000000,0.000000000,0.010101010,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.25252525,0.6767677,0.00000000,0.000000000,0.000000000,0.010101010,0.00000000,0.00000000,0.00000000, -5.5375920,50.11880
Oban,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.010101010,0.000000000,0,0.006060606,0.000000000,0.006060606,0.000000000,0.006060606,0.006060606,0.000000000,0.000000000,0.000000000,0.006060606,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.03030303,0.065656566,0.006060606,0.55151515,0.2838384,0.00000000,0.006060606,0.016161616,0.000000000,0.00000000,0.00000000,0.00000000, -5.4710470,56.41516
Lochgilphead,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.009803922,0.000000000,0,0.005882353,0.000000000,0.005882353,0.000000000,0.005882353,0.005882353,0.000000000,0.000000000,0.000000000,0.005882353,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.02941176,0.049019608,0.005882353,0.60882353,0.2460784,0.00000000,0.005882353,0.015686275,0.000000000,0.00000000,0.00000000,0.00000000, -5.4323449,56.03829
