placename,bap,bap (only if crusty),bap (only if soft),barm,barmcake,batch,breadbun,breadcake,breadroll,bun,butty,cake,cob,cob (only if crusty),cookie,dinner roll,flour bap,flourcake,Glasgow (only if browner on top),morning roll,muffin,oven bottom bread,rhol bara,roll,roll (only if crusty),roll (only if soft),softie,split,stottie,stottiecake,teacake,longitude,latitude
Tiverton,0.15325670,0.000000000,0.016283525,0.005172414,0.0022988506,0.000000000,0.000000000,0.002298851,0.047892720,0.082758621,0.000000000,0.000000000,0.003831418,0.005747126,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.015325670,0.000000000,0.000000000,0.65268199,0.000000000,0.0086206897,0.000000000,0.0000000000,0.000000000,0.000000000,0.003831418, -3.4912070,50.90205
Minehead,0.24185606,0.000000000,0.021780303,0.000000000,0.0000000000,0.013257576,0.000000000,0.000000000,0.050568182,0.128219697,0.000000000,0.000000000,0.013257576,0.019318182,0.00000000,0.0018939394,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.48996212,0.000000000,0.0198863636,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -3.4811520,51.20428
Dunfermline,0.08468992,0.000000000,0.010658915,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.013953488,0.019767442,0.000000000,0.000000000,0.011627907,0.000000000,0.00000000,0.0023255814,0.000000000,0.00000000,0.000000000,0.0523255814,0.000000000,0.000000000,0.000000000,0.77170543,0.000000000,0.0290697674,0.003875969,0.0000000000,0.000000000,0.000000000,0.000000000, -3.4521510,56.07174
Perth,0.06143411,0.000000000,0.010658915,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.019767442,0.019767442,0.000000000,0.000000000,0.011627907,0.000000000,0.00000000,0.0023255814,0.000000000,0.00000000,0.000000000,0.0523255814,0.011627907,0.000000000,0.000000000,0.79496124,0.000000000,0.0116279070,0.003875969,0.0000000000,0.000000000,0.000000000,0.000000000, -3.4308381,56.39499
Prestatyn,0.22491039,0.000000000,0.007168459,0.055555556,0.0000000000,0.333333333,0.001792115,0.000000000,0.008960573,0.102150538,0.000000000,0.000000000,0.000000000,0.004480287,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.005376344,0.000000000,0.000000000,0.25448029,0.000000000,0.0017921147,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -3.4076130,53.33651
Builth Wells,0.21666667,0.000000000,0.017228464,0.003745318,0.0000000000,0.013108614,0.000000000,0.000000000,0.038764045,0.114232210,0.000000000,0.000000000,0.026217228,0.006554307,0.00000000,0.0018726592,0.000000000,0.00000000,0.000000000,0.0037453184,0.003745318,0.000000000,0.000000000,0.54906367,0.000000000,0.0050561798,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -3.4045920,52.15002
Braemar,0.10658915,0.000000000,0.014534884,0.005813953,0.0000000000,0.003875969,0.003875969,0.000000000,0.027131783,0.086240310,0.000000000,0.000000000,0.011627907,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0329457364,0.011627907,0.000000000,0.000000000,0.60368217,0.000000000,0.0116279070,0.080426357,0.0000000000,0.000000000,0.000000000,0.000000000, -3.3979439,57.00647
Brecon,0.20444444,0.000000000,0.017037037,0.000000000,0.0000000000,0.012962963,0.000000000,0.000000000,0.048888889,0.149444444,0.000000000,0.000000000,0.033333333,0.008703704,0.00000000,0.0018518519,0.000000000,0.00000000,0.000000000,0.0037037037,0.000000000,0.000000000,0.005555556,0.50907407,0.000000000,0.0050000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -3.3914630,51.94895
Merthyr Tydfil,0.21462963,0.000000000,0.011481481,0.000000000,0.0000000000,0.012962963,0.000000000,0.000000000,0.057222222,0.141111111,0.000000000,0.000000000,0.029629630,0.011481481,0.00000000,0.0018518519,0.000000000,0.00000000,0.000000000,0.0037037037,0.000000000,0.000000000,0.005555556,0.50259259,0.000000000,0.0077777778,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -3.3816460,51.74873
Llandrindod Wells,0.25031566,0.000000000,0.011363636,0.016414141,0.0012626263,0.001262626,0.000000000,0.000000000,0.049558081,0.084595960,0.000000000,0.000000000,0.035984848,0.007891414,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0012626263,0.003787879,0.000000000,0.000000000,0.52967172,0.000000000,0.0066287879,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -3.3777420,52.24170
Corwen,0.43965517,0.000000000,0.001915709,0.028735632,0.0028735632,0.047892720,0.000000000,0.000000000,0.012931034,0.124042146,0.000000000,0.000000000,0.011494253,0.001915709,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.005747126,0.000000000,0.005747126,0.29837165,0.000000000,0.0071839080,0.000000000,0.0000000000,0.000000000,0.000000000,0.011494253, -3.3692420,52.98005
Cockermouth,0.11793478,0.000000000,0.005434783,0.037500000,0.0000000000,0.000000000,0.002173913,0.000000000,0.032789855,0.363405797,0.010869565,0.000000000,0.002717391,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.021739130,0.000000000,0.000000000,0.25833333,0.000000000,0.0027173913,0.000000000,0.0000000000,0.005434783,0.000000000,0.138949275, -3.3679850,54.66326
Lockerbie,0.12370370,0.000000000,0.000000000,0.027222222,0.0000000000,0.000000000,0.007777778,0.000000000,0.044074074,0.160740741,0.011111111,0.000000000,0.000000000,0.000000000,0.00000000,0.0022222222,0.000000000,0.00000000,0.000000000,0.0055555556,0.011111111,0.000000000,0.000000000,0.46722222,0.000000000,0.0138888889,0.000000000,0.0000000000,0.005555556,0.000000000,0.119814815, -3.3490080,55.12224
Blairgowrie,0.05910853,0.000000000,0.010658915,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.017441860,0.040697674,0.000000000,0.000000000,0.011627907,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0523255814,0.011627907,0.000000000,0.000000000,0.76937984,0.000000000,0.0232558140,0.003875969,0.0000000000,0.000000000,0.000000000,0.000000000, -3.3378318,56.58941
Elgin,0.10658915,0.000000000,0.014534884,0.005813953,0.0000000000,0.003875969,0.003875969,0.000000000,0.029457364,0.086240310,0.000000000,0.000000000,0.011627907,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0527131783,0.011627907,0.000000000,0.000000000,0.57693798,0.000000000,0.0139534884,0.082751938,0.0000000000,0.000000000,0.000000000,0.000000000, -3.3184850,57.64945
Newtown,0.26028097,0.000000000,0.005747126,0.028097063,0.0041507024,0.001277139,0.000000000,0.000000000,0.051947637,0.121871009,0.000000000,0.000000000,0.055938697,0.004150702,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0012771392,0.003831418,0.000000000,0.000000000,0.45328863,0.000000000,0.0081417625,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -3.3131060,52.51211
Ruthin,0.42977528,0.000000000,0.001872659,0.028089888,0.0028089888,0.080524345,0.000000000,0.000000000,0.012640449,0.126872659,0.000000000,0.000000000,0.011235955,0.001872659,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.005617978,0.000000000,0.005617978,0.26357678,0.000000000,0.0070224719,0.000000000,0.0000000000,0.000000000,0.000000000,0.022471910, -3.3103108,53.11487
Ruthin,0.42977528,0.000000000,0.001872659,0.028089888,0.0028089888,0.080524345,0.000000000,0.000000000,0.012640449,0.126872659,0.000000000,0.000000000,0.011235955,0.001872659,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.005617978,0.000000000,0.005617978,0.26357678,0.000000000,0.0070224719,0.000000000,0.0000000000,0.000000000,0.000000000,0.022471910, -3.3103108,53.11487
Sidmouth,0.18798450,0.000000000,0.022286822,0.005232558,0.0023255814,0.011627907,0.003875969,0.002325581,0.044573643,0.085658915,0.000000000,0.000000000,0.021317829,0.014534884,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.015503876,0.000000000,0.000000000,0.57015504,0.000000000,0.0087209302,0.000000000,0.0000000000,0.000000000,0.000000000,0.003875969, -3.2375600,50.67865
Barrow-in-Furness,0.06810036,0.000000000,0.005376344,0.428315412,0.0215053763,0.000000000,0.000000000,0.000000000,0.005376344,0.319892473,0.000000000,0.000000000,0.002688172,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.021505376,0.000000000,0.000000000,0.07885305,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.048387097, -3.2188940,54.10897
Peebles,0.06724806,0.000000000,0.007751938,0.000000000,0.0000000000,0.000000000,0.008720930,0.000000000,0.016860465,0.028488372,0.000000000,0.000000000,0.011627907,0.000000000,0.00000000,0.0023255814,0.000000000,0.00000000,0.000000000,0.0368217054,0.000000000,0.000000000,0.000000000,0.79689922,0.000000000,0.0232558140,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -3.1936420,55.65307
Edinburgh,0.07306202,0.000000000,0.010658915,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.019767442,0.019767442,0.000000000,0.000000000,0.011627907,0.000000000,0.00000000,0.0023255814,0.000000000,0.00000000,0.000000000,0.0523255814,0.000000000,0.000000000,0.000000000,0.78333333,0.000000000,0.0232558140,0.003875969,0.0000000000,0.000000000,0.000000000,0.000000000, -3.1882670,55.95325
Cardiff,0.23617424,0.000000000,0.005681818,0.000000000,0.0000000000,0.001893939,0.000000000,0.000000000,0.052462121,0.136742424,0.000000000,0.000000000,0.018939394,0.021212121,0.00000000,0.0018939394,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.005681818,0.50227273,0.000000000,0.0170454545,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -3.1790900,51.48158
Llangollen,0.47378277,0.000000000,0.001872659,0.043071161,0.0028089888,0.046816479,0.000000000,0.000000000,0.015449438,0.094101124,0.000000000,0.000000000,0.022471910,0.001872659,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.005617978,0.27387640,0.000000000,0.0070224719,0.000000000,0.0000000000,0.000000000,0.000000000,0.011235955, -3.1716600,52.96921
Kirkcaldy,0.06143411,0.000000000,0.010658915,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.019767442,0.008139535,0.000000000,0.000000000,0.011627907,0.000000000,0.00000000,0.0023255814,0.000000000,0.00000000,0.000000000,0.0523255814,0.011627907,0.000000000,0.000000000,0.80658915,0.000000000,0.0116279070,0.003875969,0.0000000000,0.000000000,0.000000000,0.000000000, -3.1581370,56.11682
Welshpool,0.29431525,0.000000000,0.000000000,0.016795866,0.0041989664,0.001291990,0.000000000,0.000000000,0.046737726,0.097125323,0.000000000,0.000000000,0.052713178,0.001291990,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0012919897,0.003875969,0.000000000,0.000000000,0.47503230,0.000000000,0.0053294574,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -3.1464070,52.66035
Mold,0.38981481,0.000000000,0.007407407,0.044444444,0.0027777778,0.079629630,0.000000000,0.000000000,0.012500000,0.123611111,0.000000000,0.000000000,0.011111111,0.001851852,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011111111,0.000000000,0.005555556,0.27546296,0.000000000,0.0125000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.022222222, -3.1419030,53.16720
Mold,0.38981481,0.000000000,0.007407407,0.044444444,0.0027777778,0.079629630,0.000000000,0.000000000,0.012500000,0.123611111,0.000000000,0.000000000,0.011111111,0.001851852,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011111111,0.000000000,0.005555556,0.27546296,0.000000000,0.0125000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.022222222, -3.1419030,53.16720
Taunton,0.16379310,0.000000000,0.011494253,0.002873563,0.0000000000,0.011494253,0.000000000,0.000000000,0.048850575,0.093869732,0.000000000,0.000000000,0.015325670,0.017241379,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.018199234,0.000000000,0.000000000,0.60536398,0.000000000,0.0076628352,0.000000000,0.0000000000,0.000000000,0.000000000,0.003831418, -3.1068490,51.01534
Wick,0.10368217,0.000000000,0.014534884,0.005813953,0.0000000000,0.005329457,0.003875969,0.000000000,0.026550388,0.081879845,0.000000000,0.000000000,0.011627907,0.000000000,0.01162791,0.0000000000,0.001453488,0.00000000,0.001453488,0.0512596899,0.013081395,0.000000000,0.000000000,0.56967054,0.000000000,0.0139534884,0.084205426,0.0000000000,0.000000000,0.000000000,0.000000000, -3.0937160,58.43894
John o' Groats,0.10368217,0.000000000,0.014534884,0.005813953,0.0000000000,0.005329457,0.003875969,0.000000000,0.026550388,0.081879845,0.000000000,0.000000000,0.011627907,0.000000000,0.01162791,0.0000000000,0.001453488,0.00000000,0.001453488,0.0473837209,0.013081395,0.000000000,0.000000000,0.57742248,0.000000000,0.0139534884,0.080329457,0.0000000000,0.000000000,0.000000000,0.000000000, -3.0688997,58.63734
Dalkeith,0.07887597,0.000000000,0.010658915,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.013953488,0.019767442,0.000000000,0.000000000,0.011627907,0.000000000,0.00000000,0.0023255814,0.000000000,0.00000000,0.000000000,0.0406976744,0.000000000,0.000000000,0.000000000,0.79496124,0.000000000,0.0232558140,0.003875969,0.0000000000,0.000000000,0.000000000,0.000000000, -3.0666060,55.89312
Oswestry,0.40932312,0.000000000,0.001915709,0.012771392,0.0041507024,0.005108557,0.000000000,0.000000000,0.034323116,0.091794381,0.000000000,0.000000000,0.045977011,0.003192848,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0012771392,0.000000000,0.000000000,0.000000000,0.37915070,0.000000000,0.0110153257,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -3.0564120,52.85715
Blackpool,0.06159420,0.000000000,0.000000000,0.653985507,0.0326086957,0.010869565,0.000000000,0.000000000,0.000000000,0.096014493,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.010869565,0.000000000,0.000000000,0.09601449,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.038043478, -3.0356748,53.81751
Birkenhead,0.10659341,0.000000000,0.000000000,0.249450549,0.0168498168,0.242673993,0.000000000,0.000000000,0.000000000,0.082783883,0.000000000,0.000000000,0.024725275,0.003663004,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.002747253,0.000000000,0.000000000,0.26684982,0.000000000,0.0036630037,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -3.0230090,53.38999
Cupar,0.06143411,0.000000000,0.010658915,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.019767442,0.008139535,0.000000000,0.000000000,0.011627907,0.000000000,0.00000000,0.0023255814,0.000000000,0.00000000,0.000000000,0.0523255814,0.011627907,0.000000000,0.000000000,0.79496124,0.000000000,0.0232558140,0.003875969,0.0000000000,0.000000000,0.000000000,0.000000000, -3.0101370,56.32023
Southport,0.09444444,0.000000000,0.014814815,0.464814815,0.0166666667,0.000000000,0.000000000,0.000000000,0.003703704,0.159259259,0.000000000,0.000000000,0.000000000,0.003703704,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.022222222,0.000000000,0.000000000,0.22037037,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -3.0101130,53.64571
Bridgwater,0.17624521,0.000000000,0.006704981,0.002873563,0.0000000000,0.011494253,0.000000000,0.000000000,0.035440613,0.109195402,0.000000000,0.000000000,0.011494253,0.012452107,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.002873563,0.000000000,0.000000000,0.60536398,0.000000000,0.0143678161,0.000000000,0.0000000000,0.000000000,0.000000000,0.011494253, -3.0036320,51.12789
Langholm,0.12509363,0.000000000,0.000000000,0.027528090,0.0000000000,0.000000000,0.007865169,0.000000000,0.042696629,0.222471910,0.011235955,0.000000000,0.000000000,0.000000000,0.00000000,0.0022471910,0.000000000,0.00000000,0.000000000,0.0056179775,0.011235955,0.000000000,0.000000000,0.41067416,0.000000000,0.0065543071,0.000000000,0.0000000000,0.005617978,0.000000000,0.121161049, -2.9989130,55.15306
Newport,0.24659091,0.000000000,0.011363636,0.000000000,0.0000000000,0.001893939,0.000000000,0.000000000,0.058143939,0.130113636,0.000000000,0.000000000,0.021780303,0.021212121,0.00000000,0.0018939394,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.005681818,0.47859848,0.000000000,0.0227272727,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -2.9976640,51.58415
Axminster,0.17926357,0.000000000,0.014534884,0.031395349,0.0023255814,0.011627907,0.000000000,0.002325581,0.046511628,0.088565891,0.000000000,0.000000000,0.009689922,0.010658915,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.015503876,0.000000000,0.000000000,0.57887597,0.000000000,0.0048449612,0.000000000,0.0000000000,0.000000000,0.000000000,0.003875969, -2.9949370,50.78273
Wrexham,0.41479401,0.000000000,0.001872659,0.051498127,0.0028089888,0.053370787,0.000000000,0.000000000,0.013576779,0.112827715,0.000000000,0.000000000,0.022471910,0.001872659,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.005617978,0.28979401,0.000000000,0.0070224719,0.000000000,0.0000000000,0.000000000,0.000000000,0.022471910, -2.9924940,53.04304
Liverpool,0.11055556,0.000000000,0.000000000,0.377222222,0.0170370370,0.142592593,0.000000000,0.000000000,0.000000000,0.078148148,0.000000000,0.000000000,0.036111111,0.003703704,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.002777778,0.000000000,0.000000000,0.22814815,0.000000000,0.0037037037,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -2.9915726,53.40837
Weston-super-Mare,0.19794007,0.000000000,0.002808989,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.053745318,0.145505618,0.000000000,0.000000000,0.022471910,0.014419476,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.002808989,0.000000000,0.005617978,0.54063670,0.000000000,0.0140449438,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -2.9772550,51.34741
Dundee,0.06143411,0.000000000,0.010658915,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.019767442,0.019767442,0.000000000,0.000000000,0.011627907,0.000000000,0.00000000,0.0023255814,0.000000000,0.00000000,0.000000000,0.0523255814,0.011627907,0.000000000,0.000000000,0.78333333,0.000000000,0.0232558140,0.003875969,0.0000000000,0.000000000,0.000000000,0.000000000, -2.9707210,56.46202
Kirkwall,0.10368217,0.000000000,0.014534884,0.005813953,0.0000000000,0.005329457,0.003875969,0.000000000,0.026550388,0.081879845,0.000000000,0.000000000,0.011627907,0.000000000,0.01162791,0.0000000000,0.001453488,0.00000000,0.001453488,0.0473837209,0.013081395,0.000000000,0.000000000,0.57742248,0.000000000,0.0139534884,0.080329457,0.0000000000,0.000000000,0.000000000,0.000000000, -2.9622491,58.98467
